Fold,Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
1,BraTS-MEN-00684-000-t1c,0.1949317753314972,0.04021164,0.0,13.349136352539062,15.086296081542969,78.58912658691406
1,BraTS-MEN-00687-000-t1c,0.830737829208374,0.7864335,0.09997004,3.605551242828369,4.242640495300293,65.39877319335938
1,BraTS-MEN-00702-000-t1c,0.7791531085968018,0.7777055,0.4431613,2.4494898319244385,2.4494898319244385,11.180339813232422
1,BraTS-MEN-00703-000-t1c,0.0,0.0,0.0,373.0,373.0,77.29610443115234
1,BraTS-MEN-00706-000-t1c,0.6443784832954407,0.712018,0.8163995,11.747340202331545,11.40175437927246,7.6157732009887695
1,BraTS-MEN-00708-000-t1c,0.9607998132705688,0.9373792,0.9553586,1.4142135381698608,1.4142135381698608,2.0
1,BraTS-MEN-00712-000-t1c,0.5012004971504211,0.5337627,0.5179834,82.66678619384766,82.59418487548828,77.22822570800781
1,BraTS-MEN-00717-006-t1c,0.9460099339485168,0.9491525,0.81291956,1.0,1.0,7.280109882354736
1,BraTS-MEN-00717-012-t1c,0.8366508483886719,0.85970336,0.6109191,4.152989387512207,2.4494898319244385,76.3177490234375
1,BraTS-MEN-00725-000-t1c,0.8390725255012512,0.86220384,0.91940683,28.71932601928711,28.78887939453125,3.605551242828369
1,BraTS-MEN-00726-000-t1c,0.0,0.0,0.0,373.0,373.0,49.85578918457031
1,BraTS-MEN-00734-000-t1c,0.0,0.0,0.0,373.0,373.0,97.2468490600586
1,BraTS-MEN-00745-000-t1c,0.9281532764434814,0.8343845,0.4744283,99.92497253417967,63.8482551574707,68.66512298583984
1,BraTS-MEN-00751-000-t1c,0.926321029663086,0.93643695,0.9542773,4.123105525970459,3.368220090866089,2.0
1,BraTS-MEN-00757-000-t1c,0.171693742275238,0.0,0.0,12.491863250732422,373.0,56.08921432495117
1,BraTS-MEN-00766-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
1,BraTS-MEN-00770-000-t1c,0.0,0.0,0.0,373.0,33.37813949584961,67.23094177246094
1,BraTS-MEN-00773-000-t1c,0.5124218463897705,0.46239555,0.11859603,13.601470947265623,13.928388595581056,64.14631652832031
1,BraTS-MEN-00774-000-t1c,0.9615356922149658,0.97237766,0.92871654,1.0,1.0,4.242640495300293
1,BraTS-MEN-00781-005-t1c,0.9122644662857056,0.9115709,0.87047213,108.40318298339844,108.40318298339844,108.86206817626952
1,BraTS-MEN-00781-009-t1c,0.9347925186157228,0.93654215,0.6709426,108.7354507446289,108.7354507446289,108.91188049316406
1,BraTS-MEN-00786-000-t1c,0.9442071318626404,0.9652642,0.96130294,2.4494898319244385,1.7320507764816284,1.4142135381698608
1,BraTS-MEN-00792-000-t1c,0.9552081823349,0.9537484,0.7009372,1.4142135381698608,1.4142135381698608,86.63717651367188
1,BraTS-MEN-00804-000-t1c,0.4831845760345459,0.56453305,0.6266144,83.1612777709961,84.01517486572266,61.8271598815918
1,BraTS-MEN-00819-000-t1c,0.9722022414207458,0.97590876,0.94711506,1.0,1.0,1.4142135381698608
1,BraTS-MEN-00829-000-t1c,0.960296869277954,0.9663104,0.9348047,1.0,1.0,2.2360680103302
1,BraTS-MEN-00831-000-t1c,0.8507844805717468,0.84232754,0.8413313,10.630146026611328,12.0,11.090536117553713
1,BraTS-MEN-00837-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
1,BraTS-MEN-00840-000-t1c,0.0,0.0,0.0,373.0,373.0,74.75459289550781
1,BraTS-MEN-00848-000-t1c,0.4991160929203033,0.41948494,0.25162393,7.348469257354736,7.777973651885986,8.731804847717285
1,BraTS-MEN-00851-000-t1c,0.7278063893318176,0.7793992,0.7687438,15.16575050354004,12.0,11.34015655517578
1,BraTS-MEN-00861-000-t1c,0.9194608330726624,0.9213542,0.6500785,2.4494898319244385,2.2360680103302,81.11288452148438
1,BraTS-MEN-00873-000-t1c,0.9586524963378906,0.9694074,0.9133719,1.6843286752700806,1.0,2.8284270763397217
1,BraTS-MEN-00883-000-t1c,0.9240396022796632,0.9304815,0.9342276,3.0,2.8284270763397217,2.8284270763397217
1,BraTS-MEN-00918-000-t1c,0.9029475450515748,0.1550864,0.8540014,1.0,32.50923156738281,7.0
1,BraTS-MEN-00920-000-t1c,0.0,0.0,0.0,373.0,373.0,100.81170654296876
1,BraTS-MEN-00922-000-t1c,0.1176470592617988,0.07317073,0.005421891,19.897167205810547,20.02498435974121,29.571945190429688
1,BraTS-MEN-00950-000-t1c,0.0,0.0,0.0,373.0,373.0,28.92186737060547
1,BraTS-MEN-00964-000-t1c,0.9075747728347778,0.9288548,0.9184718,2.0,2.0,2.0
1,BraTS-MEN-01003-008-t1c,0.7540322542190552,0.69318664,0.4423157,3.0,4.0,103.43014526367188
1,BraTS-MEN-01003-009-t1c,0.0,0.0,0.0,373.0,373.0,58.87019729614258
1,BraTS-MEN-01008-011-t1c,0.0,0.0,0.0,373.0,373.0,36.16765975952149
1,BraTS-MEN-01009-000-t1c,0.9122591018676758,0.9269556,0.91220737,4.242640495300293,3.741657495498657,32.57146453857422
1,BraTS-MEN-01010-000-t1c,0.9315162897109984,0.97732955,0.9109243,5.0,1.0,101.61692810058594
1,BraTS-MEN-01012-000-t1c,0.0,0.0,0.0,373.0,373.0,89.25299835205078
1,BraTS-MEN-01014-000-t1c,0.9400714635849,0.95901334,0.9197555,3.316624879837036,2.0,5.099019527435303
1,BraTS-MEN-01017-000-t1c,0.9022364020347596,0.91149265,0.8168955,5.385164737701416,5.74456262588501,27.63149070739746
1,BraTS-MEN-01029-000-t1c,0.8124114871025085,0.81461537,0.2393828,5.7357940673828125,5.916079998016357,50.22200775146485
1,BraTS-MEN-01034-000-t1c,0.8851314783096313,0.9054132,0.9108677,8.602325439453125,8.062257766723633,7.280109882354736
1,BraTS-MEN-01041-000-t1c,0.8613138794898987,0.86836904,0.6140468,4.123105525970459,56.97586441040039,59.49789810180664
1,BraTS-MEN-01046-000-t1c,0.9327935576438904,0.9305113,0.86169046,43.64915466308594,43.6004524230957,55.88470077514648
1,BraTS-MEN-01050-000-t1c,0.9112348556518556,0.94215345,0.79417604,1.0,1.0,82.98794555664062
1,BraTS-MEN-01063-000-t1c,0.9530224204063416,0.9611917,0.94249356,1.0,1.0,4.043068885803223
1,BraTS-MEN-01078-000-t1c,0.8917230367660522,0.895272,0.47074726,3.0,3.0,87.75534057617188
1,BraTS-MEN-01100-000-t1c,0.9515381455421448,0.9681235,0.91303915,3.0,1.4142135381698608,3.605551242828369
1,BraTS-MEN-01101-000-t1c,0.4459984600543976,0.037291463,0.0,7.071067810058594,13.190905570983888,33.43650817871094
1,BraTS-MEN-01104-000-t1c,0.0,0.0,0.0,373.0,73.5282211303711,81.01080322265625
1,BraTS-MEN-01105-000-t1c,0.9436395168304444,0.95559317,0.7396044,1.0,1.0,9.148733139038086
1,BraTS-MEN-01114-000-t1c,0.7201492786407471,0.47005987,0.029637761,1.7320507764816284,3.353494167327881,25.37910842895508
1,BraTS-MEN-01122-000-t1c,0.9347063899040222,0.94699526,0.9257625,2.0,2.0,3.464101552963257
1,BraTS-MEN-01126-000-t1c,0.842684805393219,0.872792,0.9097611,5.916079998016357,5.385164737701416,4.242640495300293
1,BraTS-MEN-01130-000-t1c,0.9298036694526672,0.95102406,0.8924318,3.464101552963257,3.741657495498657,48.72217178344727
1,BraTS-MEN-01132-000-t1c,0.9184757471084596,0.9339112,0.8657947,4.123105525970459,3.741657495498657,4.582575798034668
1,BraTS-MEN-01134-000-t1c,0.9331812262535096,0.93988764,0.90415215,1.4142135381698608,1.7320507764816284,2.8284270763397217
1,BraTS-MEN-01135-000-t1c,0.0,0.0,0.0,373.0,373.0,90.07994842529295
1,BraTS-MEN-01155-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
1,BraTS-MEN-01168-000-t1c,0.9614410400390624,0.9679755,0.943437,1.0,1.0,98.4987335205078
1,BraTS-MEN-01171-000-t1c,0.8450029492378235,0.8803866,0.9224771,6.004121780395508,5.74456262588501,3.605551242828369
1,BraTS-MEN-01185-000-t1c,0.9822986125946044,0.9806018,0.80576164,1.0,1.0,11.78982639312744
1,BraTS-MEN-01206-000-t1c,0.9592900276184082,0.96939313,0.7868292,1.0,1.0,10.630146026611328
1,BraTS-MEN-01235-000-t1c,0.8931330442428589,0.91460687,0.922018,4.4721360206604,3.0,6.61052131652832
1,BraTS-MEN-01242-000-t1c,0.0,0.0,0.0,373.0,373.0,129.23233032226562
1,BraTS-MEN-01279-010-t1c,0.9711298942565918,0.96418935,0.8810787,1.0,1.0,10.677078247070312
1,BraTS-MEN-01280-000-t1c,0.9402822852134703,0.9511583,0.90517926,1.0,1.0,6.0
1,BraTS-MEN-01281-000-t1c,0.9248579144477844,0.9349739,0.5507941,18.44857215881348,1.7320507764816284,17.291616439819336
1,BraTS-MEN-01285-000-t1c,0.0,0.0,0.0,373.0,373.0,90.8306121826172
1,BraTS-MEN-01292-000-t1c,0.5843427181243896,0.49476135,0.32006633,6.774919033050537,7.071067810058594,53.283203125
1,BraTS-MEN-01294-000-t1c,0.949988842010498,0.9678637,0.9627729,7.483314990997314,1.4142135381698608,1.4142135381698608
1,BraTS-MEN-01300-000-t1c,0.0,0.0,0.0,373.0,373.0,97.08626556396484
1,BraTS-MEN-01305-000-t1c,0.2159370332956314,0.20852472,0.13239394,22.494443893432617,22.81446647644043,23.61143493652344
1,BraTS-MEN-01312-000-t1c,0.9180051684379578,0.9368721,0.9539998,3.316624879837036,2.8284270763397217,2.0
1,BraTS-MEN-01315-000-t1c,0.8596724271774292,0.86286974,0.81708634,3.316624879837036,2.4494898319244385,9.016568183898926
1,BraTS-MEN-01321-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
1,BraTS-MEN-01322-000-t1c,0.9341984391212464,0.942479,0.87055075,3.1622776985168457,1.4142135381698608,4.123105525970459
1,BraTS-MEN-01326-000-t1c,0.8884837627410889,0.90811104,0.7869723,5.385164737701416,6.7082037925720215,10.433111190795898
1,BraTS-MEN-01338-000-t1c,0.0,0.0,0.0,373.0,373.0,44.45222091674805
1,BraTS-MEN-01339-000-t1c,0.9048343896865844,0.8995499,0.8087765,2.8284270763397217,3.1622776985168457,8.9442720413208
1,BraTS-MEN-01345-000-t1c,0.0,0.0,0.0,373.0,74.84317016601562,80.6160659790039
1,BraTS-MEN-01355-000-t1c,0.0051282052882015,0.0,0.0,19.53074073791504,373.0,15.63647174835205
1,BraTS-MEN-01360-000-t1c,0.1883870959281921,0.33827287,0.55169207,7.071067810058594,6.4031243324279785,72.58993530273438
1,BraTS-MEN-01362-000-t1c,0.2028985470533371,0.06853583,0.0,10.904030799865724,12.996095657348633,373.0
1,BraTS-MEN-01383-006-t1c,0.8092283010482788,0.80140483,0.74489796,6.0,5.4772257804870605,6.028964996337891
1,BraTS-MEN-01401-000-t1c,0.951357364654541,0.95112675,0.25841522,1.0,1.0,58.29236602783203
1,BraTS-MEN-01424-000-t1c,0.0,0.0,0.0,373.0,373.0,35.98939895629883
1,BraTS-MEN-01426-000-t1c,0.946828842163086,0.95597696,0.9560042,3.316624879837036,2.8284270763397217,2.0
1,BraTS-MEN-01431-000-t1c,0.6814454793930054,0.68481374,0.8312084,5.7920756340026855,5.830951690673828,4.0
1,BraTS-MEN-01434-000-t1c,0.9699994325637816,0.96867484,0.8197058,1.0,1.0,49.60846710205078
2,BraTS-MEN-00024-000-t1c,0.9542643427848816,0.95539117,0.91548127,1.4142135381698608,1.4142135381698608,10.816654205322266
2,BraTS-MEN-00025-000-t1c,0.2078954875469207,0.08264965,0.0,10.198039054870604,11.180339813232422,77.8331527709961
2,BraTS-MEN-00028-000-t1c,0.7262818813323975,0.73367083,0.49294013,101.51402282714844,101.89600372314452,58.61483001708984
2,BraTS-MEN-00033-000-t1c,0.9235166907310486,0.8765453,0.8994816,5.916079998016357,7.549834251403809,6.7082037925720215
2,BraTS-MEN-00034-000-t1c,0.9606280326843262,0.96838456,0.96082044,1.0,1.0,1.4142135381698608
2,BraTS-MEN-00041-000-t1c,0.9170043468475342,0.92863923,0.9389409,3.605551242828369,3.1622776985168457,2.0
2,BraTS-MEN-00043-000-t1c,0.0700636953115463,0.00760095,0.0,78.55282592773438,78.2761001586914,89.36358642578125
2,BraTS-MEN-00066-000-t1c,0.7755011916160583,0.7711587,0.87479424,24.45403861999512,22.684795379638672,7.0
2,BraTS-MEN-00071-000-t1c,0.1407043784856796,0.2262932,0.6924469,22.022714614868164,21.189620971679688,16.552946090698242
2,BraTS-MEN-00073-000-t1c,0.9687763452529908,0.9707391,0.9378945,1.0,1.0,1.4142135381698608
2,BraTS-MEN-00074-004-t1c,0.0,0.0,0.0,373.0,373.0,373.0
2,BraTS-MEN-00074-008-t1c,0.0,0.0,0.0,373.0,54.83151626586914,110.40833282470705
2,BraTS-MEN-00074-009-t1c,0.0,0.0,0.0,373.0,373.0,65.95377349853516
2,BraTS-MEN-00083-000-t1c,0.7989861965179443,0.8291374,0.516377,5.099019527435303,4.898979663848877,13.928388595581056
2,BraTS-MEN-00087-000-t1c,0.9552249908447266,0.97446156,0.7918644,2.4494898319244385,1.0,14.088969230651855
2,BraTS-MEN-00102-000-t1c,0.9151005744934082,0.9256186,0.8465744,2.8284270763397217,2.8284270763397217,7.6157732009887695
2,BraTS-MEN-00108-005-t1c,0.0,0.0,0.0,373.0,373.0,373.0
2,BraTS-MEN-00109-000-t1c,0.9145388007164,0.93301225,0.92937213,2.0,1.7320507764816284,4.582575798034668
2,BraTS-MEN-00123-000-t1c,0.9719240069389344,0.9750391,0.8432386,1.0,1.0,11.726019859313965
2,BraTS-MEN-00136-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
2,BraTS-MEN-00141-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
2,BraTS-MEN-00144-000-t1c,0.9176281094551086,0.9251612,0.8460253,71.90166473388672,72.02152252197266,59.66656112670898
2,BraTS-MEN-00146-000-t1c,0.952646255493164,0.93940383,0.93991375,4.123105525970459,4.0,2.2360680103302
2,BraTS-MEN-00155-000-t1c,0.0,0.0,0.0,74.26304626464844,373.0,112.2630844116211
2,BraTS-MEN-00161-000-t1c,0.9204750061035156,0.92870516,0.88572335,2.4494898319244385,4.690415859222412,8.602325439453125
2,BraTS-MEN-00172-000-t1c,0.8794798851013184,0.88715726,0.7423888,2.8284270763397217,5.01979923248291,12.727922439575195
2,BraTS-MEN-00173-000-t1c,0.0,0.0,0.0494577,373.0,373.0,81.35045623779297
2,BraTS-MEN-00175-000-t1c,0.8031198978424072,0.8729841,0.79828936,4.0,3.1622776985168457,77.23988342285156
2,BraTS-MEN-00176-000-t1c,0.8211409449577332,0.86123866,0.9012823,6.082762718200684,5.4772257804870605,4.898979663848877
2,BraTS-MEN-00191-000-t1c,0.9605488777160645,0.96493095,0.7218441,1.0,1.0,14.59451961517334
2,BraTS-MEN-00194-000-t1c,0.9012293219566344,0.89737064,0.79358715,1.7320507764816284,1.7320507764816284,11.57274055480957
2,BraTS-MEN-00216-000-t1c,0.598840594291687,0.59409165,0.49727976,29.74894905090332,29.74894905090332,18.406518936157227
2,BraTS-MEN-00225-000-t1c,0.3159151971340179,0.2015306,0.081685156,5.830951690673828,6.583970546722412,73.81394958496094
2,BraTS-MEN-00230-000-t1c,0.0,0.0,0.0,373.0,94.84984588623048,101.4780731201172
2,BraTS-MEN-00231-000-t1c,0.3974519073963165,0.48020616,0.71003675,26.37610626220703,26.47640419006348,27.3129997253418
2,BraTS-MEN-00244-000-t1c,0.7492803931236267,0.70461994,0.38229066,12.961481094360352,13.408935546875,21.5579891204834
2,BraTS-MEN-00253-000-t1c,0.9326127171516418,0.8723671,0.8797515,4.123105525970459,13.114876747131348,93.18260192871094
2,BraTS-MEN-00267-000-t1c,0.9747971296310424,0.97513574,0.8706827,1.0,1.0,8.774964332580566
2,BraTS-MEN-00268-000-t1c,0.9709411859512328,0.97900045,0.95976,1.0,1.0,1.0
2,BraTS-MEN-00269-000-t1c,0.0,0.0,0.0,373.0,104.79264831542967,90.27181243896484
2,BraTS-MEN-00270-000-t1c,0.8502974510192871,0.88038176,0.9338696,7.810249805450439,7.0,4.123105525970459
2,BraTS-MEN-00271-000-t1c,0.0,0.0,0.0,373.0,373.0,37.54996490478516
2,BraTS-MEN-00279-000-t1c,0.9672752618789672,0.9771853,0.9360667,1.0,1.0,3.1622776985168457
2,BraTS-MEN-00289-000-t1c,0.9087159037590028,0.9613711,0.8793214,5.0,1.4142135381698608,72.37403106689453
2,BraTS-MEN-00304-000-t1c,0.7689969539642334,0.6589404,0.2607862,2.2360680103302,2.4494898319244385,59.39608001708984
2,BraTS-MEN-00315-000-t1c,0.9031559228897096,0.9071141,0.81836545,2.7905426025390625,2.4494898319244385,76.01282501220703
2,BraTS-MEN-00346-000-t1c,0.9454283118247986,0.9591121,0.931494,2.0,2.0,2.8284270763397217
2,BraTS-MEN-00349-000-t1c,0.9434844851493835,0.9603191,0.9131875,1.4142135381698608,1.0,4.460801124572754
2,BraTS-MEN-00366-000-t1c,0.7918552160263062,0.7994699,0.65465873,5.0,5.099019527435303,13.152946472167969
2,BraTS-MEN-00380-000-t1c,0.9658859968185424,0.96795684,0.8954785,1.0,1.0,2.0
2,BraTS-MEN-00383-000-t1c,0.0,0.0,0.0,373.0,373.0,74.8521728515625
2,BraTS-MEN-00398-000-t1c,0.934121549129486,0.9416198,0.9398685,46.31198501586914,46.138916015625,42.90687561035156
2,BraTS-MEN-00404-000-t1c,0.8712226152420044,0.8959603,0.8440274,4.0,5.147585868835449,3.741657495498657
2,BraTS-MEN-00405-000-t1c,0.0,0.0,0.29682887,373.0,373.0,41.0
2,BraTS-MEN-00410-000-t1c,0.916641116142273,0.889744,0.6583052,1.4142135381698608,83.22259521484375,87.39221954345703
2,BraTS-MEN-00415-000-t1c,0.8881523013114929,0.8482574,0.9391443,5.196152210235596,10.440306663513184,6.4031243324279785
2,BraTS-MEN-00416-000-t1c,0.9467217922210692,0.9581826,0.92927086,1.4142135381698608,1.4142135381698608,2.8284270763397217
2,BraTS-MEN-00423-000-t1c,0.7700973153114319,0.6323251,0.10680229,2.2360680103302,59.32281875610352,66.65320587158203
2,BraTS-MEN-00431-000-t1c,0.9431058168411256,0.95702946,0.96859,4.0,3.741657495498657,1.7320507764816284
2,BraTS-MEN-00433-000-t1c,0.9509290456771852,0.9619151,0.9526996,2.2360680103302,1.4142135381698608,1.7320507764816284
2,BraTS-MEN-00435-000-t1c,0.9622671604156494,0.9656585,0.58025867,1.0,1.0,12.835487365722656
2,BraTS-MEN-00467-000-t1c,0.0,0.0,0.0,373.0,373.0,116.30907440185548
2,BraTS-MEN-00492-000-t1c,0.8773837685585022,0.88499,0.8446174,38.41874694824219,38.39921569824219,19.209373474121094
2,BraTS-MEN-00497-000-t1c,0.0009899152209982,0.0,0.0,39.38526916503906,373.0,103.61514282226562
2,BraTS-MEN-00504-000-t1c,0.0,0.0,0.0,373.0,373.0,38.57978439331055
2,BraTS-MEN-00511-000-t1c,0.9690794348716736,0.9780886,0.8595778,1.0,1.0,13.03840446472168
2,BraTS-MEN-00512-000-t1c,0.9333794713020324,0.95719874,0.9186479,3.741657495498657,2.0,3.464101552963257
2,BraTS-MEN-00515-000-t1c,0.0048468061722815,0.0,0.0,42.59107971191406,373.0,18.179643630981445
2,BraTS-MEN-00517-000-t1c,0.0,0.0,0.0,373.0,373.0,69.04055786132812
2,BraTS-MEN-00518-000-t1c,0.0115830115973949,0.0,0.0,15.00997543334961,373.0,17.464248657226562
2,BraTS-MEN-00530-000-t1c,0.4931335747241974,0.43274853,0.25199646,4.176894187927246,4.409853458404541,110.97296142578124
2,BraTS-MEN-00535-000-t1c,0.9554399847984314,0.96316874,0.90950084,1.0,1.0,7.6157732009887695
2,BraTS-MEN-00540-000-t1c,0.9207108020782472,0.9413798,0.84129626,4.358899116516113,4.123105525970459,10.0
2,BraTS-MEN-00542-000-t1c,0.9219096302986144,0.94523984,0.9400927,4.358899116516113,3.0,2.8284270763397217
2,BraTS-MEN-00548-000-t1c,0.8143817186355591,0.8103373,0.74121994,3.1622776985168457,3.1622776985168457,7.0035481452941895
2,BraTS-MEN-00557-000-t1c,0.935894787311554,0.9500758,0.9258279,1.7320507764816284,1.4142135381698608,2.8284270763397217
2,BraTS-MEN-00558-000-t1c,0.0,0.0,0.0,373.0,373.0,101.3977279663086
2,BraTS-MEN-00559-000-t1c,0.8860214948654175,0.8904011,0.8921946,2.0,1.7320507764816284,5.0
2,BraTS-MEN-00571-000-t1c,0.9697879552841188,0.9738647,0.8298344,1.0,1.0,15.079760551452637
2,BraTS-MEN-00576-007-t1c,0.0,0.0,0.0,373.0,373.0,86.61405944824219
2,BraTS-MEN-00587-000-t1c,0.7374870181083679,0.7527675,0.73306245,4.358899116516113,4.242640495300293,4.0
2,BraTS-MEN-00590-000-t1c,0.0,0.0,0.0,373.0,373.0,72.83885955810547
2,BraTS-MEN-00596-000-t1c,0.948086440563202,0.95998037,0.77769274,2.9055845737457275,2.9055845737457275,52.009613037109375
2,BraTS-MEN-00596-001-t1c,0.9355947375297546,0.95228213,0.7890266,3.464101552963257,2.2360680103302,53.76802062988281
2,BraTS-MEN-00601-000-t1c,0.8491231799125671,0.8724912,0.9211398,63.6364631652832,63.60030746459961,6.4031243324279785
2,BraTS-MEN-00610-000-t1c,0.8981637954711914,0.92096573,0.91554433,3.316624879837036,2.8284270763397217,5.385164737701416
2,BraTS-MEN-00612-000-t1c,0.0,0.0,0.0,373.0,373.0,93.19334411621094
2,BraTS-MEN-00615-000-t1c,0.3386581540107727,0.19583334,0.0,8.306623458862305,9.48683261871338,14.014241218566896
2,BraTS-MEN-00620-000-t1c,0.9528441429138184,0.9522574,0.9479616,3.605551242828369,3.464101552963257,2.2360680103302
2,BraTS-MEN-00621-000-t1c,0.9324262142181396,0.93504333,0.92201036,2.2360680103302,3.605551242828369,3.316624879837036
2,BraTS-MEN-00631-000-t1c,0.0142721217125654,0.0,0.0,16.486295700073242,97.58073425292967,99.83811950683594
2,BraTS-MEN-00637-000-t1c,0.93757563829422,0.9417609,0.41856652,1.0,1.0,40.27157211303711
2,BraTS-MEN-00639-000-t1c,0.8742374181747437,0.90123755,0.93502104,5.0,4.0,2.4494898319244385
2,BraTS-MEN-00640-000-t1c,0.956314980983734,0.9643397,0.96037734,2.2360680103302,2.2360680103302,1.7320507764816284
2,BraTS-MEN-00655-000-t1c,0.9293004274368286,0.95861363,0.8316104,3.0,33.83784866333008,12.449899673461914
2,BraTS-MEN-00656-000-t1c,0.955122172832489,0.9615593,0.9217847,2.2360680103302,1.7320507764816284,3.1622776985168457
2,BraTS-MEN-00659-000-t1c,0.0,0.0,0.0,373.0,373.0,47.00104904174805
2,BraTS-MEN-00662-000-t1c,0.9633207321166992,0.96496826,0.84673893,2.0,2.0,9.148719787597656
2,BraTS-MEN-00671-000-t1c,0.1010100990533828,0.052208837,0.005079535,9.937278747558594,99.7627182006836,103.353759765625
2,BraTS-MEN-00672-000-t1c,0.774931013584137,0.8087024,0.87531084,18.84144401550293,17.11724281311035,12.328827857971191
2,BraTS-MEN-00686-000-t1c,0.4167590737342834,0.49340388,0.7336476,26.57065963745117,25.66319465637207,22.226110458374023
2,BraTS-MEN-00689-000-t1c,0.5322484970092773,0.5445748,0.50101066,8.366600036621094,8.485280990600586,8.9442720413208
2,BraTS-MEN-00693-000-t1c,0.3617175817489624,0.40683588,0.567717,27.037012100219727,26.72077751159668,64.73020935058594
2,BraTS-MEN-00709-000-t1c,0.90097314119339,0.91310877,0.92275065,5.385164737701416,5.0,4.123105525970459
2,BraTS-MEN-00714-000-t1c,0.5312601327896118,0.5604391,0.848954,16.431676864624023,16.647815704345703,8.185352325439453
2,BraTS-MEN-00720-000-t1c,0.7778922915458679,0.9199787,0.9294751,10.19308376312256,4.123105525970459,3.464101552963257
2,BraTS-MEN-00735-000-t1c,0.9708751440048218,0.9751143,0.7974057,1.0,1.0,46.28498458862305
2,BraTS-MEN-00743-001-t1c,0.6962213516235352,0.8045391,0.8885154,12.083045959472656,11.045360565185549,9.848857879638672
2,BraTS-MEN-00747-000-t1c,0.0,0.0,0.0,373.0,373.0,90.95327758789062
2,BraTS-MEN-00750-000-t1c,0.9300784468650818,0.9503309,0.93049467,4.0,2.4494898319244385,3.741657495498657
2,BraTS-MEN-00759-000-t1c,0.1846635341644287,0.0,0.0,6.00413703918457,373.0,66.09829711914062
2,BraTS-MEN-00768-000-t1c,0.0,0.0,0.0,373.0,91.85205841064452,86.73579406738281
2,BraTS-MEN-00771-000-t1c,0.9104956984519958,0.94732815,0.8953388,2.4494898319244385,1.4142135381698608,3.0
2,BraTS-MEN-00776-000-t1c,0.7818859815597534,0.8194517,0.858539,9.05538558959961,8.66025447845459,12.04159450531006
2,BraTS-MEN-00777-000-t1c,0.9770023822784424,0.9802071,0.9001701,1.0,1.0,63.020626068115234
2,BraTS-MEN-00779-000-t1c,0.9603173732757568,0.97204345,0.926095,2.0,1.4142135381698608,67.44330596923828
2,BraTS-MEN-00781-010-t1c,0.9297885298728944,0.92978853,0.86853904,107.96897888183594,107.96897888183594,107.70933532714844
2,BraTS-MEN-00790-000-t1c,0.0,0.0,0.0,373.0,373.0,373.0
2,BraTS-MEN-00805-000-t1c,0.903713047504425,0.87741935,0.35055783,1.0,1.0,19.429262161254883
2,BraTS-MEN-00820-000-t1c,0.0073868883773684,0.0,0.0,13.45362377166748,373.0,113.40855407714844
2,BraTS-MEN-00821-000-t1c,0.0,0.0,0.0,373.0,99.88493347167967,101.83663177490234
2,BraTS-MEN-00825-000-t1c,0.9336003065109252,0.94455117,0.9114587,2.28942346572876,2.2360680103302,2.2360680103302
2,BraTS-MEN-00841-000-t1c,0.0,0.0,0.0,373.0,373.0,105.07044982910156
2,BraTS-MEN-00844-000-t1c,0.8720247149467468,0.88487333,0.727671,8.485280990600586,8.124038696289062,12.593524932861328
2,BraTS-MEN-00857-000-t1c,0.9339982867240906,0.9366992,0.8168618,2.2360680103302,2.2360680103302,47.52893829345703
2,BraTS-MEN-00859-000-t1c,0.948403000831604,0.95856255,0.9574145,1.7320507764816284,2.0,2.2360680103302
2,BraTS-MEN-00875-000-t1c,0.0,0.0,0.0,373.0,373.0,71.28814697265625
2,BraTS-MEN-00876-000-t1c,0.4276383519172668,0.25419846,0.035161156,6.4031243324279785,8.602325439453125,105.67757415771484
2,BraTS-MEN-00880-000-t1c,0.8633254170417786,0.8943084,0.8972295,9.0,8.005727767944336,8.124038696289062
2,BraTS-MEN-00885-000-t1c,0.9817951321601868,0.97511095,0.9648846,1.0,1.0,1.4142135381698608
2,BraTS-MEN-00894-000-t1c,0.0,0.0,0.0,86.88900756835938,84.46774291992188,79.71698760986328
2,BraTS-MEN-00898-000-t1c,0.9386794567108154,0.9549165,0.9515239,3.1622776985168457,2.2360680103302,2.2360680103302
2,BraTS-MEN-00903-000-t1c,0.2122052758932113,0.0,0.0,5.830951690673828,373.0,108.89604949951172
2,BraTS-MEN-00905-000-t1c,0.892646074295044,0.90097076,0.9165862,4.690415859222412,4.582575798034668,3.605551242828369
2,BraTS-MEN-00907-000-t1c,0.966046154499054,0.9627175,0.95400554,1.4142135381698608,6.324555397033691,2.0
2,BraTS-MEN-00911-000-t1c,0.0031874368432909,0.0011673152,0.0,25.93644905090332,26.60826873779297,81.77437591552734
2,BraTS-MEN-00921-000-t1c,0.7012224793434143,0.7324946,0.8466733,15.36229133605957,14.866068840026855,9.787739753723145
2,BraTS-MEN-00924-000-t1c,0.0,0.0,0.0,373.0,373.0,66.79296112060547
2,BraTS-MEN-00925-000-t1c,0.7230286002159119,0.57257736,0.7381333,12.984596252441406,20.19900894165039,36.359317779541016
